"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1225997113454186496","Sat Feb 08 04:17:44 +0000 2020","0","Banjir Bandang Terjang Sijunjung Sumbar https://t.co/CesbWI4fyk","1225997113454186496","","","in","","0","0","0","https://twitter.com/0yuda/status/1225997113454186496","59434040","0yuda"
"1225992374066778112","Sat Feb 08 03:58:54 +0000 2020","0","Banjir bandang lokasi di desa batu menjulur kecamatan kupitan kabupaten Sijunjung SUMBAR https://t.co/YQswdrXpfU","1225992374066778112","","","in","Padang - Sumatera Barat","0","0","0","https://twitter.com/pidbrimobsumbar/status/1225992374066778112","1319489088","pidbrimobsumbar"
"1223267630368292864","Fri Jan 31 15:31:44 +0000 2020","0","Personil Satbrimob Polda Sumbar mengikuti Apel Siaga Darurat Bencana Banjir Banjir Bandang dan Tanah Longsor di Provinsi Sumatera Barat di Lapangan Imam Bonjol Padang yang di hadiri oleh Wadansat Brimob Polda https://t.co/xxYov1CReQ","1223267630368292864","","","in","Padang - Sumatera Barat","0","0","0","https://twitter.com/pidbrimobsumbar/status/1223267630368292864","1319489088","pidbrimobsumbar"
"1223086149494640640","Fri Jan 31 03:30:36 +0000 2020","1","Apel Siaga Darurat Bencana Banjir Banjir Bandang &amp; Tanah Longsor Tingkat Provinsi Sumbar Tahun 2020 yang dipimpin oleh Gubernur Sumatera Barat Dihadiri Kapolda Sumbar Forkopimda Sumbar bertempat di Lapangan Imam Bonjol Kota Padang.#Polripromoter @Hms_poldasumbar https://t.co/3wAsY6i1V4","1223086149494640640","https://pbs.twimg.com/media/EPlGUQQUwAAqkP-.jpg","","in","","0","0","0","https://twitter.com/ditpoldasumbar/status/1223086149494640640","137926917","ditpoldasumbar"
"1220266965358407682","Thu Jan 23 08:48:10 +0000 2020","1","#PolresSijunjungPeduli Kapolres Sijunjung Akbp Driharto dan Ketua Cabang Bhayangkari Sijunjung Ny. Ratna Driharto berseta rombongan mendatangi Posko Banjir di Nagari Muaro Takung Kec. Kamang Baru Kab. Sijunjung-Sumbar Banjir bandang terjadi hari Selasa tanggal 21 Januari 2020. https://t.co/8XyuMWTbFw","1220266965358407682","https://pbs.twimg.com/ext_tw_video_thumb/1220266832826785792/pu/img/sw6h2OH-ImgTYzS-.jpg","","in","","0","0","0","https://twitter.com/Bagindo64998820/status/1220266965358407682","1182603762776428544","Bagindo64998820"
"1219914051100213248","Wed Jan 22 09:25:49 +0000 2020","0","Pasca Banjir Bandang dan Tanah Lonsor di Malalo -Sumbar https://t.co/MAiCWu0XHT https://t.co/OS46bHoVDS","1219914051100213248","https://pbs.twimg.com/media/EO4BXUKWsAAtaBc.jpg","","in","Cengkareng, Indonesia","0","0","1","https://twitter.com/IndoParlemen/status/1219914051100213248","912497049165107200","IndoParlemen"
"1219912528924299264","Wed Jan 22 09:19:46 +0000 2020","11","20 Jan 20. Bersama Asisten 1 Setda Prov Sumbar dan Kepala OPD terkait rapat mitigasi bencana banjir banjir bandang dan tanah longsor. Ini merupakan rapat lanjutan ttg aksi dalam menghadapi bencana banjir banjir bandang dan tanah longsor yg terjadi di Sumbar. https://t.co/RVtfI9WA4R","1219912528924299264","https://pbs.twimg.com/media/EO3_-ZtUwAAq5ot.jpg","","in","Sumatera Barat","1","9","1","https://twitter.com/irwanprayitno/status/1219912528924299264","135707457","irwanprayitno"
"1218164902864384000","Tue Jan 21 12:18:44 +0000 2020","0","@FerdinandHaean2 Sekarang di lintas Sumatera kab. Darmasraya banjir bandang akses jalan lumpuh total di Kuansing banjir menyebabkan gagal panen. Pantaskah kami menuntut ganti rugi ke gubernur Sumbar /riau? Atau ke presiden? Kami sadar ini bencana alam. Jgn jadi kan bencana alat utk memfitnah.","1219595180749160448","","FerdinandHaean2","in","","0","0","0","https://twitter.com/ArhamRamin/status/1219595180749160448","1209769314007388165","ArhamRamin"
"1219136948230426624","Mon Jan 20 05:57:53 +0000 2020","34","Polres Padang Panjang mengerahkan personel utk membersihkan rumah warga kantor pemerintahan &amp; aliran air pasca Banjir Bandang di Malalo Tanah Datar Sumbar. Ini merupakan hari ke tiga dalam membersihkan material tanah yg menimpa rumah warga kata Kapolres Padang Panjang. https://t.co/qAHIfJ5NCo","1219136948230426624","https://pbs.twimg.com/media/EOs-lo4UYAE3UV1.jpg","","in","","0","0","5","https://twitter.com/DivHumas_Polri/status/1219136948230426624","138290629","DivHumas_Polri"
"1219064581676400640","Mon Jan 20 01:10:20 +0000 2020","0","Pemprov Sumbar Serahkan Bantuan untuk Korban Banjir Bandang Malalo https://t.co/6jxXt1NIwK via @tribunpadangcom","1219064581676400640","","","in","","0","0","0","https://twitter.com/tribunpadangcom/status/1219064581676400640","1058656201645289473","tribunpadangcom"
"1218748930688569345","Sun Jan 19 04:16:02 +0000 2020","0","Gempa atau Pembalakan Liar Perlu Kajian Penyebab Rangkaian Banjir Bandang di Sumbar via @langgamid https://t.co/luw3q2VQaR","1218748930688569345","","","in","Sumatera Barat, Indonesia","0","0","0","https://twitter.com/LanggamID/status/1218748930688569345","1077993423108370432","LanggamID"
"1218684711385481216","Sun Jan 19 00:00:51 +0000 2020","0","Wagub Sumbar Tinjau Banjir Bandang #malalo. Kunjungi https://t.co/MAsG4oJQRh . #EYM #mbb","1218684711385481216","","","in","Indonesia","0","0","0","https://twitter.com/prokabar/status/1218684711385481216","862301783120502784","prokabar"
"1218523974906281985","Sat Jan 18 13:22:09 +0000 2020","0","Wagub Sumbar kunjungi korban banjir bandang di Malalo https://t.co/FV3RV1uTNK","1218523974906281985","","","in","","0","0","0","https://twitter.com/topinfo_id/status/1218523974906281985","1215289012551741443","topinfo_id"
"1218479545294229504","Sat Jan 18 10:25:36 +0000 2020","0","Muhamadiyah Sumbar Bantu Korban Banjir Bandang Malalo https://t.co/7irhoNkLon","1218479545294229504","","","in","","0","0","0","https://twitter.com/topinfo_id/status/1218479545294229504","1215289012551741443","topinfo_id"
"1218171615189450752","Fri Jan 17 14:02:00 +0000 2020","0","Banjir Jakarta sudah sampai Tanah Datar Banjir Bandang di Tanah Datar Sumbar 5 Rumah dan Satu Mobil Rusak https://t.co/yjEWpBA3rF","1218171615189450752","","","in","from Shire to Mordor","0","0","0","https://twitter.com/datukpancilok/status/1218171615189450752","832839892635836417","datukpancilok"
